,Survived,SibSp,Parch,Cabin_No,Cabin_Yes,Embarked_C,Embarked_Q,Embarked_S,Sex_female,Sex_male,Pclass_1,Pclass_2,Pclass_3,Age_Scaled,Fare_Scaled
588,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.5613800809101931,-0.4863374216869257
589,0,0,0,1,0,0,0,1,0,1,0,0,1,0.07770233463071162,-0.4863374216869257
590,0,0,0,1,0,0,0,1,0,1,0,0,1,0.39294247166684976,-0.5049620073345151
591,1,1,0,0,1,1,0,0,1,0,1,0,0,1.6409027327291366,0.9274538680872313
592,0,0,0,1,0,0,0,1,0,1,0,0,1,1.2738555971225816,-0.5024451714361923
593,0,0,2,1,0,0,1,0,1,0,0,0,1,-0.16082930238324772,-0.49237782784290063
594,0,1,0,1,0,0,0,1,0,1,0,1,0,0.5397613259094718,-0.12491978668775715
595,0,1,1,1,0,0,0,1,0,1,0,0,1,0.46635189878816075,-0.1621689579829361
596,1,0,0,1,0,0,0,1,1,0,0,1,0,-0.38502456649371886,0.016023023618325298
597,0,0,0,1,0,0,0,1,0,1,0,0,1,1.4206744513652036,-0.6484216535389205
598,0,0,0,1,0,1,0,0,0,1,0,0,1,-0.009472948449595153,-0.5029485386158568
599,1,1,0,0,1,1,0,0,0,1,1,0,0,1.4206744513652036,0.49782998024351216
600,1,2,1,1,0,0,0,1,1,0,0,1,0,-0.4145612266675711,-0.10478509950117394
601,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.12479908351711029,-0.4894421904510968
602,0,0,0,1,0,0,0,1,0,1,1,0,0,0.5776522134633622,0.2052890831722074
603,0,0,0,1,0,0,0,1,0,1,0,0,1,1.0536273157586487,-0.4863374216869257
604,1,0,0,1,0,1,0,0,0,1,1,0,0,0.39294247166684976,-0.11384570873513637
605,0,1,0,1,0,0,0,1,0,1,0,0,1,0.46635189878816075,-0.3353272677875516
606,0,0,0,1,0,0,0,1,0,1,0,0,1,0.025895336060294823,-0.4894421904510968
607,1,0,0,1,0,0,0,1,0,1,1,0,0,-0.19433294530363815,-0.034313694348132716
608,1,1,2,1,0,1,0,0,1,0,0,1,0,-0.5613800809101931,0.18876253192945994
609,1,0,0,0,1,0,0,1,1,0,1,0,0,0.7599896072734047,2.441497778832105
610,0,1,5,1,0,0,0,1,1,0,0,0,1,0.6865801801520938,-0.01870931177853076
611,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.13055946079644234,-0.5064721088735089
612,1,1,0,1,0,0,1,0,1,0,0,0,1,0.25559235833429905,-0.3363340021468808
613,0,0,0,1,0,0,1,0,0,1,0,0,1,0.4146587639867294,-0.49237782784290063
614,0,0,0,1,0,0,0,1,0,1,0,0,1,0.39294247166684976,-0.4863374216869257
615,1,1,2,1,0,0,0,1,1,0,0,1,0,-0.4145612266675711,0.6603330135889879
616,0,1,1,1,0,0,0,1,0,1,0,0,1,0.31953304454553877,-0.35848215805212236
617,0,1,0,1,0,0,0,1,1,0,0,0,1,-0.26774237242494914,-0.32425318983493084
618,1,2,1,0,1,0,0,1,1,0,0,1,0,-1.8827497690937909,0.13683114673782454
619,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.26774237242494914,-0.43700743807979686
620,0,1,0,1,0,1,0,0,0,1,0,0,1,-0.19433294530363815,-0.3573908580066095
621,1,1,0,0,1,0,0,1,0,1,1,0,0,0.9068084615160267,0.40974072380221066
622,1,1,1,1,0,1,0,0,0,1,0,0,1,-0.7081989351528151,-0.33146744825388363
623,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.634789508031504,-0.4902797934380587
624,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.634789508031504,-0.32425318983493084
625,0,0,0,0,1,0,0,1,0,1,1,0,0,2.3015875768209355,0.002347544081197954
626,0,0,0,1,0,0,1,0,0,1,0,1,0,2.0079498683356913,-0.3997582667846179
627,1,0,0,0,1,0,0,1,1,0,1,0,0,-0.634789508031504,0.921244330558889
628,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.26774237242494914,-0.4894421904510968
629,0,0,0,1,0,0,1,0,0,1,0,0,1,-0.7158642648215303,-0.49271407711891657
630,1,0,0,0,1,0,0,1,0,1,1,0,0,3.6963666921258445,-0.04438103794142432
631,0,0,0,1,0,0,0,1,0,1,0,0,1,1.5674933056078255,-0.5063875431873253
632,1,0,0,0,1,1,0,0,0,1,1,0,0,0.1727141903029168,-0.034313694348132716
633,0,0,0,1,0,0,0,1,0,1,1,0,0,0.6744510956388592,-0.6484216535389205
634,0,3,2,1,0,0,0,1,1,0,0,0,1,-1.5157026334872359,-0.08666388103324908
635,1,0,0,1,0,0,0,1,1,0,0,1,0,-0.12092351818232715,-0.3866707201133388
636,0,0,0,1,0,0,0,1,0,1,0,0,1,0.1727141903029168,-0.4888542575852486
637,0,1,1,1,0,0,0,1,0,1,0,1,0,0.09930476318160582,-0.11988611489111134
638,0,0,5,1,0,0,0,1,1,0,0,0,1,0.8333990343947157,0.1506737441786005
639,0,1,0,1,0,0,0,1,0,1,0,0,1,-0.21715090849733476,-0.32425318983493084
640,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.7081989351528151,-0.4902797934380587
641,1,0,0,0,1,1,0,0,1,0,1,0,0,-0.4145612266675711,0.7469121684912956
642,0,3,2,1,0,0,0,1,1,0,0,0,1,-2.029568623336413,-0.08666388103324908
643,1,0,0,1,0,0,0,1,0,1,0,0,1,-0.00575160832883484,0.48910360681684706
644,1,2,1,1,0,1,0,0,1,0,0,0,1,-2.1213304072380517,-0.26066180729354516
645,1,1,0,0,1,1,0,0,0,1,1,0,0,1.3472650242438926,0.8964967865378598
646,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.781608362274126,-0.4894421904510968
647,1,0,0,0,1,1,0,0,0,1,1,0,0,1.9345404412143805,0.06635974158478332
648,0,0,0,1,0,0,0,1,0,1,0,0,1,0.10726120898327925,-0.49640476528021726
649,1,0,0,1,0,0,0,1,1,0,0,0,1,-0.4879706537888821,-0.49640476528021726
650,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.12479908351711029,-0.4894421904510968
651,1,0,1,1,0,0,0,1,1,0,0,1,0,-0.855017789395437,-0.18532384824750675
652,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.634789508031504,-0.47861979608830835
653,1,0,0,1,0,0,1,0,1,0,0,0,1,-0.23974218885420076,-0.49078316061772326
654,0,0,0,1,0,0,1,0,1,0,0,0,1,-0.855017789395437,-0.5125125150294839
655,0,2,0,1,0,0,0,1,0,1,0,1,0,-0.4145612266675711,0.8314778546749452
656,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.12479908351711029,-0.4894421904510968
657,0,1,1,1,0,0,1,0,1,0,0,0,1,0.1727141903029168,-0.3363340021468808
658,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.4879706537888821,-0.3866707201133388
659,0,0,2,0,1,1,0,0,0,1,1,0,0,2.0813592954570024,1.6323350375212924
660,1,2,0,1,0,0,0,1,0,1,1,0,0,1.4940838784865147,2.042579288947925
661,0,0,0,1,0,1,0,0,0,1,0,0,1,0.7599896072734047,-0.5029485386158568
662,0,0,0,0,1,0,0,1,0,1,1,0,0,1.2738555971225816,-0.13322534515222276
663,0,0,0,1,0,0,0,1,0,1,0,0,1,0.46635189878816075,-0.4974960653257301
664,1,1,0,1,0,0,0,1,0,1,0,0,1,-0.7081989351528151,-0.4888542575852486
665,0,2,0,1,0,0,0,1,0,1,0,1,0,0.1727141903029168,0.8314778546749452
666,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.3411517995462601,-0.3866707201133388
667,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.15649374316049675,-0.4918744606632361
668,0,0,0,1,0,0,0,1,0,1,0,0,1,0.9802178886373377,-0.4863374216869257
669,1,1,0,0,1,0,0,1,1,0,1,0,0,0.6930532867860657,0.39858208016340624
670,1,1,1,1,0,0,0,1,1,0,0,1,0,0.7599896072734047,0.13683114673782454
671,0,1,0,0,1,0,0,1,0,1,1,0,0,0.09930476318160582,0.39858208016340624
672,0,0,0,1,0,0,0,1,0,1,0,1,0,2.9622724209127345,-0.43700743807979686
673,1,0,0,1,0,0,0,1,0,1,0,1,0,0.09930476318160582,-0.3866707201133388
674,0,0,0,1,0,0,0,1,0,1,0,1,0,0.39674636968977994,-0.6484216535389205
675,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.855017789395437,-0.4918744606632361
676,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.3778565131069156,-0.4863374216869257
677,1,0,0,1,0,0,0,1,1,0,0,0,1,-0.855017789395437,-0.45026210265472455
678,0,1,6,1,0,0,0,1,1,0,0,0,1,0.9802178886373377,0.2958951755118318
679,1,0,1,0,1,1,0,0,0,1,1,0,0,0.46635189878816075,9.667166525013505
680,0,0,0,1,0,0,1,0,1,0,0,0,1,-0.45299602500309943,-0.48457563655809965
681,1,0,0,0,1,1,0,0,0,1,1,0,0,-0.19433294530363815,0.8964967865378598
682,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.7081989351528151,-0.4626791642426904
683,0,5,2,1,0,0,0,1,0,1,0,0,1,-1.1486554978806809,0.2958951755118318
684,0,1,1,1,0,0,0,1,0,1,0,1,0,2.2281781496996245,0.13683114673782454
685,0,1,2,1,0,1,0,0,0,1,0,1,0,-0.3411517995462601,0.18876253192945994
686,0,4,1,1,0,0,0,1,0,1,0,0,1,-1.1486554978806809,0.1506737441786005
687,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.781608362274126,-0.44363577710162005
688,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.855017789395437,-0.49145565916975514
689,1,0,1,0,1,0,0,1,1,0,1,0,0,-1.07524607075937,3.6067927997556075
690,1,1,0,0,1,0,0,1,0,1,1,0,0,0.09930476318160582,0.49925551609632224
691,1,0,1,1,0,1,0,0,1,0,0,0,1,-1.8827497690937909,-0.37828059596268965
692,1,0,0,1,0,0,0,1,0,1,0,0,1,-0.00575160832883484,0.48910360681684706
693,0,0,0,1,0,1,0,0,0,1,0,0,1,-0.3411517995462601,-0.5029485386158568
694,0,0,0,1,0,0,0,1,0,1,1,0,0,2.2281781496996245,-0.11384570873513637
695,0,0,0,1,0,0,0,1,0,1,0,1,0,1.6409027327291366,-0.3766033765200472
696,0,0,0,1,0,0,0,1,0,1,0,0,1,1.0536273157586487,-0.4863374216869257
697,1,0,0,1,0,0,1,0,1,0,0,0,1,-0.7158642648215303,-0.49271407711891657
698,0,1,1,0,1,1,0,0,0,1,1,0,0,1.4206744513652036,1.5841789061771412
699,0,0,0,0,1,0,0,1,0,1,0,0,1,0.9068084615160267,-0.494391296561559
700,1,1,0,0,1,1,0,0,1,0,1,0,0,-0.855017789395437,3.9327230485884233
701,1,0,0,0,1,0,0,1,0,1,1,0,0,0.39294247166684976,-0.11913106412161445
702,0,0,1,1,0,1,0,0,1,0,0,0,1,-0.855017789395437,-0.3573908580066095
703,0,0,0,1,0,0,1,0,0,1,0,0,1,-0.3411517995462601,-0.4925449457465493
704,0,1,0,1,0,0,0,1,0,1,0,0,1,-0.26774237242494914,-0.4902797934380587
705,0,0,0,1,0,0,0,1,0,1,0,1,0,0.6865801801520938,-0.12491978668775715
706,1,0,0,1,0,0,0,1,1,0,0,1,0,1.1270367428799597,-0.3766033765200472
707,1,0,0,0,1,0,0,1,0,1,1,0,0,0.9068084615160267,-0.11913106412161445
708,1,0,0,1,0,0,0,1,1,0,1,0,0,-0.5613800809101931,2.4029901895877646
709,1,1,1,1,0,1,0,0,0,1,0,0,1,-0.921092443692182,-0.3414522396297103
710,1,0,0,0,1,1,0,0,1,0,1,0,0,-0.4145612266675711,0.3483299278831318
711,0,0,0,0,1,0,0,1,0,1,1,0,0,1.48669957293796,-0.11384570873513637
712,1,1,0,0,1,0,0,1,0,1,1,0,0,1.3472650242438926,0.39858208016340624
713,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.047514091061016166,-0.457478374542396
714,0,0,0,1,0,0,0,1,0,1,0,1,0,1.6409027327291366,-0.3866707201133388
715,0,0,0,0,1,0,0,1,0,1,0,0,1,-0.781608362274126,-0.494391296561559
716,1,0,0,0,1,1,0,0,1,0,1,0,0,0.6131707530307827,3.9327230485884233
717,1,0,0,0,1,0,0,1,1,0,0,1,0,-0.19433294530363815,-0.43700743807979686
718,0,0,0,1,0,0,1,0,0,1,0,0,1,-0.17165868861103573,-0.3363340021468808
719,0,0,0,1,0,0,0,1,0,1,0,0,1,0.24612361742422778,-0.4918744606632361
720,1,0,1,1,0,0,0,1,1,0,0,1,0,-1.7359309148511688,0.016023023618325298
721,0,1,0,1,0,0,0,1,0,1,0,0,1,-0.928427216516748,-0.5063875431873253
722,0,0,0,1,0,0,0,1,0,1,0,1,0,0.31953304454553877,-0.3866707201133388
723,0,0,0,1,0,0,0,1,0,1,0,1,0,1.4940838784865147,-0.3866707201133388
724,1,1,0,0,1,0,0,1,0,1,1,0,0,-0.19433294530363815,0.4207302360686478
725,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.7081989351528151,-0.47400492578514347
726,1,3,0,1,0,0,0,1,1,0,0,1,0,0.025895336060294823,-0.22559322262067316
727,1,0,0,1,0,0,1,0,1,0,0,0,1,-0.7158642648215303,-0.4926295114327329
728,0,1,0,1,0,0,0,1,0,1,0,1,0,-0.3411517995462601,-0.12491978668775715
729,0,1,0,1,0,0,0,1,1,0,0,0,1,-0.3411517995462601,-0.4888542575852486
730,1,0,0,0,1,0,0,1,1,0,1,0,0,-0.047514091061016166,3.6067927997556075
731,0,0,0,1,0,1,0,0,0,1,0,0,1,-1.368883779244614,-0.2701412180209885
732,0,0,0,1,0,0,0,1,0,1,0,1,0,0.39674636968977994,-0.6484216535389205
733,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.4879706537888821,-0.3866707201133388
734,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.4879706537888821,-0.3866707201133388
735,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.08421880462167165,-0.32425318983493084
736,0,1,3,1,0,0,0,1,1,0,0,0,1,1.3472650242438926,0.04370821849987721
737,1,0,0,0,1,1,0,0,0,1,1,0,0,0.39294247166684976,9.667166525013505
738,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.12479908351711029,-0.4894421904510968
739,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.12479908351711029,-0.4894421904510968
740,1,0,0,0,1,0,0,1,0,1,1,0,0,0.644489545404301,-0.04438103794142432
741,0,1,0,0,1,0,0,1,0,1,1,0,0,0.46635189878816075,0.9391984311231651
742,1,2,2,0,1,1,0,0,1,0,1,0,0,-0.634789508031504,4.634416897040849
743,0,1,0,1,0,0,0,1,0,1,0,0,1,-0.4145612266675711,-0.32425318983493084
744,1,0,0,1,0,0,0,1,0,1,0,0,1,0.09930476318160582,-0.4888542575852486
745,0,1,1,0,1,0,0,1,0,1,1,0,0,2.9622724209127345,0.7811411367084872
746,0,1,1,1,0,0,0,1,0,1,0,0,1,-1.001836643638059,-0.24069423801061057
747,1,0,0,1,0,0,0,1,1,0,0,1,0,0.025895336060294823,-0.3866707201133388
748,0,1,0,0,1,0,0,1,0,1,1,0,0,-0.781608362274126,0.4207302360686478
749,0,0,0,1,0,0,1,0,0,1,0,0,1,0.09930476318160582,-0.49237782784290063
750,1,1,1,1,0,0,0,1,1,0,0,1,0,-1.8827497690937909,-0.18532384824750675
751,1,0,1,0,1,0,0,1,0,1,0,0,1,-1.7359309148511688,-0.397241430886295
752,0,0,0,1,0,0,0,1,0,1,0,0,1,0.24612361742422778,-0.45714212526638004
753,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.4879706537888821,-0.4894421904510968
754,1,1,2,1,0,0,0,1,1,0,0,1,0,1.3472650242438926,0.6603330135889879
755,1,1,1,1,0,0,0,1,0,1,0,1,0,-2.1272031614077562,-0.35646868933346404
756,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.12092351818232715,-0.49145565916975514
757,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.855017789395437,-0.41687275089321363
758,0,0,0,1,0,0,0,1,0,1,0,0,1,0.31953304454553877,-0.4863374216869257
759,1,0,0,0,1,0,0,1,1,0,1,0,0,0.24612361742422778,1.093228788100527
760,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.39032018849361816,-0.35646868933346404
761,0,0,0,1,0,0,0,1,0,1,0,0,1,0.8333990343947157,-0.5049620073345151
762,1,0,0,1,0,1,0,0,0,1,0,0,1,-0.7081989351528151,-0.5028639729296732
763,1,1,2,0,1,0,0,1,1,0,1,0,0,0.46635189878816075,1.7677408088510642
764,0,0,0,1,0,0,0,1,0,1,0,0,1,-1.001836643638059,-0.4918744606632361
765,1,1,0,0,1,0,0,1,1,0,1,0,0,1.5674933056078255,0.921244330558889
766,0,0,0,1,0,1,0,0,0,1,1,0,0,0.6994196637399629,0.1489119590497745
767,0,0,0,1,0,0,1,0,1,0,0,0,1,0.06260004962095032,-0.49237782784290063
768,0,1,0,1,0,0,1,0,0,1,0,0,1,0.2865851251452707,-0.1621689579829361
769,0,0,0,1,0,0,0,1,0,1,0,0,1,0.1727141903029168,-0.4800453319411184
770,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.4145612266675711,-0.45714212526638004
771,0,0,0,1,0,0,0,1,0,1,0,0,1,1.3472650242438926,-0.4902797934380587
772,0,0,0,0,1,0,0,1,1,0,0,1,0,2.0079498683356913,-0.43700743807979686
773,0,0,0,1,0,1,0,0,0,1,0,0,1,-0.009472948449595153,-0.5029485386158568
774,1,1,3,1,0,0,0,1,1,0,0,1,0,1.7877215869717586,-0.18532384824750675
775,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.855017789395437,-0.49237782784290063
776,0,0,0,0,1,0,1,0,0,1,0,0,1,0.4146587639867294,-0.49237782784290063
777,1,0,0,1,0,0,0,1,1,0,0,0,1,-1.8093403419724798,-0.397241430886295
778,0,0,0,1,0,0,1,0,0,1,0,0,1,-0.7158642648215303,-0.4926295114327329
779,1,0,1,0,1,0,0,1,1,0,1,0,0,0.9802178886373377,3.6067927997556075
780,1,0,0,1,0,1,0,0,1,0,0,0,1,-1.222064925001992,-0.5028639729296732
781,1,1,0,0,1,0,0,1,1,0,1,0,0,-0.928427216516748,0.49925551609632224
782,0,0,0,0,1,0,0,1,0,1,1,0,0,-0.047514091061016166,-0.04438103794142432
783,0,1,2,1,0,0,0,1,0,1,0,0,1,-0.9875988706825178,-0.17626323901354432
784,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.3411517995462601,-0.5064721088735089
785,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.3411517995462601,-0.5024451714361923
786,1,0,0,1,0,0,0,1,1,0,0,0,1,-0.855017789395437,-0.4974960653257301
787,0,4,1,1,0,0,1,0,0,1,0,0,1,-1.589112060608547,-0.06199888922968463
788,1,1,2,1,0,0,0,1,0,1,0,0,1,-2.102978050457724,-0.23415046467497105
789,0,0,0,0,1,1,0,0,0,1,1,0,0,1.2004461700012707,0.9462455716384695
790,0,0,0,1,0,0,1,0,0,1,0,0,1,0.4146587639867294,-0.49237782784290063
791,0,0,0,1,0,0,0,1,0,1,0,1,0,-1.001836643638059,-0.12491978668775715
792,0,8,2,1,0,0,0,1,1,0,0,0,1,-1.3784367714061623,0.7519458402879414
793,0,0,0,1,0,1,0,0,0,1,1,0,0,1.5222205572661014,-0.030371322596999754
794,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.3411517995462601,-0.4894421904510968
795,0,0,0,1,0,0,0,1,0,1,0,1,0,0.6865801801520938,-0.3866707201133388
796,1,0,0,0,1,0,0,1,1,0,1,0,0,1.4206744513652036,-0.1263453225405672
797,1,0,0,1,0,0,0,1,1,0,0,0,1,0.09930476318160582,-0.4735861242916626
798,0,0,0,1,0,1,0,0,0,1,0,0,1,0.025895336060294823,-0.5028639729296732
799,0,1,1,1,0,0,0,1,1,0,0,0,1,0.025895336060294823,-0.1621689579829361
800,0,0,0,1,0,0,0,1,0,1,0,1,0,0.31953304454553877,-0.3866707201133388
801,1,1,1,1,0,0,0,1,1,0,0,1,0,0.09930476318160582,-0.11988611489111134
802,1,1,2,0,1,0,0,1,0,1,1,0,0,-1.368883779244614,1.7677408088510642
803,1,0,1,1,0,1,0,0,0,1,0,0,1,-2.145555518188084,-0.47694056317694733
804,1,0,0,1,0,0,0,1,0,1,0,0,1,-0.19433294530363815,-0.5079822104125026
805,0,0,0,1,0,0,0,1,0,1,0,0,1,0.09930476318160582,-0.4918744606632361
806,0,0,0,0,1,0,0,1,0,1,1,0,0,0.6865801801520938,-0.6484216535389205
807,0,0,0,1,0,0,0,1,1,0,0,0,1,-0.855017789395437,-0.4918744606632361
808,0,0,0,1,0,0,0,1,0,1,0,1,0,0.6865801801520938,-0.3866707201133388
809,1,1,0,0,1,0,0,1,1,0,1,0,0,0.24612361742422778,0.4207302360686478
810,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.26774237242494914,-0.4896093083547455
811,0,0,0,1,0,0,0,1,0,1,0,0,1,0.6865801801520938,-0.1621689579829361
812,0,0,0,1,0,0,0,1,0,1,0,1,0,0.39294247166684976,-0.43700743807979686
813,0,4,2,1,0,0,0,1,1,0,0,0,1,-1.7359309148511688,-0.01870931177853076
814,0,0,0,1,0,0,0,1,0,1,0,0,1,0.06260004962095032,-0.4863374216869257
815,0,0,0,0,1,0,0,1,0,1,1,0,0,0.6744510956388592,-0.6484216535389205
816,0,0,0,1,0,0,0,1,1,0,0,0,1,-0.4879706537888821,-0.4888542575852486
817,0,1,1,1,0,1,0,0,0,1,0,1,0,0.09930476318160582,0.09664633805084172
818,0,0,0,1,0,0,0,1,0,1,0,0,1,0.9802178886373377,-0.5185529211854588
819,0,3,2,1,0,0,0,1,0,1,0,0,1,-1.4422932063659248,-0.08666388103324908
820,1,1,1,0,1,0,0,1,1,0,1,0,0,1.6409027327291366,1.2341715984066093
821,1,0,0,1,0,0,0,1,0,1,0,0,1,-0.19433294530363815,-0.47400492578514347
822,0,0,0,1,0,0,0,1,0,1,1,0,0,0.6131707530307827,-0.6484216535389205
823,1,0,1,0,1,0,0,1,1,0,0,0,1,-0.19433294530363815,-0.397241430886295
824,0,4,1,1,0,0,0,1,0,1,0,0,1,-2.029568623336413,0.1506737441786005
825,0,0,0,1,0,0,1,0,0,1,0,0,1,0.4001277115702989,-0.5084855775921673
826,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.00575160832883484,0.48910360681684706
827,1,0,2,1,0,1,0,0,0,1,0,1,0,-2.102978050457724,0.09664633805084172
828,1,0,0,1,0,0,1,0,0,1,0,0,1,0.4146587639867294,-0.49237782784290063
829,1,0,0,0,1,0,0,0,1,0,1,0,0,2.3749970039422466,0.962353321387736
830,1,1,0,1,0,1,0,0,1,0,0,0,1,-1.07524607075937,-0.3573908580066095
831,1,1,1,1,0,0,0,1,0,1,0,1,0,-2.1154576530683467,-0.2708962687904854
832,0,0,0,1,0,1,0,0,0,1,0,0,1,-0.4970508961965141,-0.5028639729296732
833,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.4879706537888821,-0.4902797934380587
834,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.855017789395437,-0.48130374989027985
835,1,1,1,0,1,1,0,0,1,0,1,0,0,0.6865801801520938,1.0259447039291216
836,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.634789508031504,-0.47400492578514347
837,0,0,0,1,0,0,0,1,0,1,0,0,1,0.07770233463071162,-0.4863374216869257
838,1,0,0,1,0,0,0,1,0,1,0,0,1,0.1727141903029168,0.48910360681684706
839,1,0,0,0,1,1,0,0,0,1,1,0,0,1.5609562053915416,-0.05042144409739929
840,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.7081989351528151,-0.4888542575852486
841,0,0,0,1,0,0,0,1,0,1,0,1,0,-1.001836643638059,-0.43700743807979686
842,1,0,0,1,0,1,0,0,1,0,1,0,0,0.025895336060294823,-0.024246350754841113
843,0,0,0,1,0,1,0,0,0,1,0,0,1,0.3562377581061943,-0.5188046047752911
844,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.928427216516748,-0.47400492578514347
845,0,0,0,1,0,0,0,1,0,1,0,0,1,0.9068084615160267,-0.49640476528021726
846,0,8,2,1,0,0,0,1,0,1,0,0,1,-1.3784367714061623,0.7519458402879414
847,0,0,0,1,0,1,0,0,0,1,0,0,1,0.39294247166684976,-0.4894421904510968
848,0,0,1,1,0,0,0,1,0,1,0,1,0,-0.12092351818232715,0.016023023618325298
849,1,1,0,0,1,1,0,0,1,0,1,0,0,1.0510406967240855,1.145663540471827
850,0,4,2,1,0,0,0,1,0,1,0,0,1,-1.8827497690937909,-0.01870931177853076
851,0,0,0,1,0,0,0,1,0,1,0,0,1,3.2559101293979786,-0.4918744606632361
852,0,1,1,1,0,1,0,0,1,0,0,0,1,-1.5157026334872359,-0.3414522396297103
853,1,0,1,0,1,0,0,1,1,0,1,0,0,-1.001836643638059,0.14488502161245778
854,0,1,0,1,0,0,0,1,1,0,0,1,0,1.0536273157586487,-0.12491978668775715
855,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.855017789395437,-0.4601623283443675
856,1,1,1,1,0,0,0,1,1,0,1,0,0,1.1270367428799597,2.671117778445337
857,1,0,0,0,1,0,0,1,0,1,1,0,0,1.5674933056078255,-0.11384570873513637
858,1,0,3,1,0,1,0,0,1,0,0,0,1,-0.4145612266675711,-0.26066180729354516
859,0,0,0,1,0,1,0,0,0,1,0,0,1,-0.4970508961965141,-0.5028639729296732
860,0,2,0,1,0,0,0,1,0,1,0,0,1,0.8333990343947157,-0.36435544630444866
861,0,1,0,1,0,0,0,1,0,1,0,1,0,-0.634789508031504,-0.41687275089321363
862,1,0,0,0,1,0,0,1,1,0,1,0,0,1.3472650242438926,-0.1263453225405672
863,0,8,2,1,0,0,0,1,1,0,0,0,1,-1.3784367714061623,0.7519458402879414
864,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.4145612266675711,-0.3866707201133388
865,1,0,0,1,0,0,0,1,1,0,0,1,0,0.9068084615160267,-0.3866707201133388
866,1,1,0,1,0,1,0,0,1,0,0,1,0,-0.19433294530363815,-0.3693891181010945
867,0,0,0,0,1,0,0,1,0,1,1,0,0,0.09930476318160582,0.3682954836973478
868,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.2693655168144183,-0.45714212526638004
869,1,1,1,1,0,0,0,1,0,1,0,0,1,-1.8827497690937909,-0.4242561406845337
870,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.26774237242494914,-0.4894421904510968
871,1,1,1,0,1,0,0,1,1,0,1,0,0,1.2738555971225816,0.40974072380221066
872,0,0,0,0,1,0,0,1,0,1,1,0,0,0.24612361742422778,-0.5477482176060045
873,0,0,0,1,0,0,0,1,0,1,0,0,1,1.2738555971225816,-0.46720946885967163
874,1,1,0,1,0,1,0,0,1,0,0,1,0,-0.12092351818232715,-0.16518916106092355
875,1,0,0,1,0,1,0,0,1,0,0,0,1,-1.07524607075937,-0.5029485386158568
876,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.7081989351528151,-0.45017955043725955
877,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.781608362274126,-0.4894421904510968
878,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.12479908351711029,-0.4894421904510968
879,1,0,1,0,1,1,0,0,1,0,1,0,0,1.9345404412143805,1.0259447039291216
880,1,0,1,1,0,0,0,1,1,0,0,1,0,-0.3411517995462601,-0.12491978668775715
881,0,0,0,1,0,0,0,1,0,1,0,0,1,0.24612361742422778,-0.4894421904510968
882,0,0,0,1,0,0,0,1,1,0,0,0,1,-0.5613800809101931,-0.4366711888037809
